source_row,warehouse,warehouse_name,barcode,name,stock_amount,price
2845,8,לשם,16000548503,חטיף גרנולה מיפל1/6,31,16.9
2846,8,לשם,4008400230726,ביצה שוקולד סופרייז 1/12,31,27.9
2847,8,לשם,5000108478119,קווקר פח 500גר' (גוילי ),31,18.9
2848,8,לשם,6920354826191,משחת שיניים קולגייט 100 מל,31,10.9
2849,8,לשם,7290000050447,יופלה תות3%גביע(תנח),31,16.9
2850,8,לשם,7290000069609,חטיפי קרקר זעתר,31,13.9
2851,8,לשם,7290000104737,שעועית צהובה 800 גר' 16 יחידות סנפרוסט,31,18.9
2852,8,לשם,7290000116945,רוטב סויה קלאס מופחת נתרן תלמה,31,14.9
2853,8,לשם,7290000129457,"רוטב פטריות קנור 28 גר' בד""צ תלמה",31,5.9
2854,8,לשם,7290000416809,ממרח חצי חצי `השחר`,31,13.8
2855,8,לשם,7290000453880,שמרית מרגרינה 200 גרם,31,7.5
2856,8,לשם,7290001468036,קיסמי שיניים עץ 500 יח,31,4.9
2857,8,לשם,7290001670071,כפות לבן חפ 100יח',31,6.9
2858,8,לשם,7290002007821,צבע מאכל אדום,31,3.9
2859,8,לשם,7290002026341,ציפס בטטה אריסטו קראנצ 500 גרם,31,23.9
2860,8,לשם,7290002204213,דובדבנים(ביכורי שדה),31,19.9
2861,8,לשם,7290002319191,עדשים ירוקים 500 גר' (מיה ),31,9.9
2862,8,לשם,7290002814870,מסיר שומנים מבושם לבנדר 750 מל',31,12.9
2863,8,לשם,7290002881735,לבבות דקל שלם (סינואני),31,13.9
2864,8,לשם,7290003078073,תיבול שניצל קלאסי 400 גרם,31,19.9
2865,8,לשם,7290003681334,"קוקוס 400 גר' בד""ץ (מיה )",31,12.9
2866,8,לשם,7290003959068,פלפלים חריפים בר,31,14.9
2867,8,לשם,7290003996100,סלק עלים (חסלט),31,7.9
2868,8,לשם,7290003996360,"שום ישראלי קלוף ""חסלט""",31,10.9
2869,8,לשם,7290005033971,לפתניה קנה סוכר,31,7.9
2870,8,לשם,7290011254346,"קינואה 1 ק""ג",31,29.9
2871,8,לשם,7290011431372,לפתניה צבעוני 25 יח' שחור שמאי,31,4.9
2872,8,לשם,7290012738043,קמח מצה לעוגה יהודה,31,9.9
2873,8,לשם,7290014803732,ניוקי מתפוח אדמה 500 גר' (נאמן ),31,10.9
2874,8,לשם,7290015137812,"יין קברנה סובינון יבש 750 מ""ל יקבי ירושלים",31,29.9
2875,8,לשם,7290015437431,"רכז רימונים ""תומר""",31,24.9
2876,8,לשם,7290016818635,רביולי גבינות 300 גרם,31,23.9
2877,8,לשם,7290019226383,בצק פילו דק קפוא 450 גרם,31,17.9
2878,8,לשם,7290100988145,חודים לעט עיפרון 0.5 *3,31,4.9
2879,8,לשם,7290104503184,בראוניס הבית שוקולד חלב (אוסם ),31,18.9
2880,8,לשם,7290107936965,עד חצות עיגולים 225גרם(עלית),31,16.9
2881,8,לשם,7290108350616,מרכך כביסה מקסימה מרוכז,31,18.9
2882,8,לשם,7290112913487,"חטיף בחלבון שוקולד לבן מקס ברנר אגוז, 60 גרם",31,18.9
2883,8,לשם,7290117385623,פוף אפוי טבעות קטשופ,31,3.9
2884,8,לשם,7290118427001,במבה במילוי אייס קפה 60 גרם,31,6.9
2885,8,לשם,7290118428770,אפרופו טיובס חמוץ חריף 36*50גרם,31,5.9
2886,8,לשם,7290119373925,אחלה מטבוחה חריפה אש 250 גרם,31,10.9
2887,8,לשם,7622300503079,עוגיות מילקה שוקו-180 ג ' (גוילי ),31,15.9
2888,8,לשם,8000500418482,קינדר שוקובון קריספי 67.20 גרם,31,21.9
2889,8,לשם,8410076602251,ניטשר וואלי שבבי שוקולד,31,16.9
2890,8,לשם,8445290964595,דגני בוקר קיטקט 14*330גרם,31,25.9
2891,8,לשם,8445291872042,טומי מיונז אוסם בצנצנת,31,19.9
2892,8,לשם,8850389103128,אדיר סאפה קטן בטעם תפוח 24יח (גבי ),31,8.9
2893,8,לשם,196852056477,ענבים לבנים,30.575,34.9
2894,8,לשם,80050278,פררו רושס חטיף 3 יח' (גבי),30,6.9
2895,8,לשם,11182700923,שעועית אדומה בהירה,30,13.9
2896,8,לשם,16000423534,חטיף גרנולה שיבולת שוקולד 1/5,30,18.9
2897,8,לשם,34000442652,שוקולד הירשי קרם 120ג12 יח(גוילי,30,11.9
2898,8,לשם,796554927824,קובה למרק מטפוניה,30,58.9
2899,8,לשם,835811000570,קערות קרטון 1 ל'+מכסה 5 יח',30,11.9
2900,8,לשם,5410126006360,לוטוס במילוי קרם לוטוס 150 גר,30,11.9
2901,8,לשם,5410126106022,דיפלומט זוגות לוטוס,30,28.9
2902,8,לשם,7290000044880,באדי תות500 ג3% (תנח),30,12.9
2903,8,לשם,7290000070322,מרק פטריות 004 גרם,30,29.9
2904,8,לשם,7290000136592,"פחית XL פירות אדומים 250 מ""ל",30,4.9
2905,8,לשם,7290001491096,תה ויסוצקי 50 שקיות (שופרסל),30,44.9
2906,8,לשם,7290002008231,אציטון,30,5
2907,8,לשם,7290002065616,לחם שיפון גרעינים(אנגל),30,19.9
2908,8,לשם,7290002319061,קוקוס טחון 100 גרם,30,4.9
2909,8,לשם,7290003220595,"אורז לסושי ווק 1 ק""ג",30,12.9
2910,8,לשם,7290003806591,דאורדורנט דאב מלפפונים,30,18.9
2911,8,לשם,7290005277016,בלונים 20 יח',30,7.9
2912,8,לשם,7290006712981,קולגייט משחת ילדים 6+באטמן 50 מל,30,13.9
2913,8,לשם,7290008464024,גולדסטאר לא מסונן פחית 500 מי'ל 24 יח' ט,30,9.9
2914,8,לשם,7290008757034,סודה שוופס 0.250 בקבוק (יפאורה ),30,3.9
2915,8,לשם,7290011254131,אורגנו 20 גר' שקית *12 (מיה ),30,6.9
2916,8,לשם,7290012226021,סלמי מעושן פראג 400ג',30,27.9
2917,8,לשם,7290014397279,שקיות מזון XL סנו,30,11
2918,8,לשם,7290016102697,צלחות גדולות שקופות 25 יח,30,10.9
2919,8,לשם,7290016233384,"גפילטע פיש 7 יח' כשל""פ תומר (ילג )",30,17.9
2920,8,לשם,7290016373790,טופי ממולא בטעם תות,30,18.9
2921,8,לשם,7290016667523,סוכריות לעוגה צבעונית,30,10.9
2922,8,לשם,7290016693058,יין אמירים ריזרב מרלו ארזה,30,25.9
2923,8,לשם,7290017323428,"יין רוזה יבש 750 מ""ל יקבי ירושלים",30,29.9
2924,8,לשם,7290018359952,רוטב עגבניות לפסטה יכין 400 גרם,30,11.9
2925,8,לשם,7290018471937,שוופס מוגז פירות תות ליים (יפאורה ),30,7.9
2926,8,לשם,7290018517703,קשיות שחורות עבות 200 יח,30,11.5
2927,8,לשם,7290018517727,תבניות אפיה מלבניות מספר 9,30,9.9
2928,8,לשם,7290018571958,סוכר דמררה מובחר,30,19.9
2929,8,לשם,7290018790021,עוג.סנדביץ בטעם קרמל וניל,30,5.9
2930,8,לשם,7290018893456,צוקט'ה עוגה אישית בציפוי שוקולד חלב,30,15.9
2931,8,לשם,7290018989807,זיתים ירוקים מגולענים 550 גר' יכין,30,11.9
2932,8,לשם,7290019603351,כמון מובחר צנצנת 80 גרם,30,7.9
2933,8,לשם,7290020239082,מאמא עוף להקפצה חגיגה אסיאתית 550 גרם,30,39.9
2934,8,לשם,7290020244758,סלמון 4 מנות 500 גרם תומר,30,49.9
2935,8,לשם,7290106574793,עוגת הבית שוקו שוקוצ'פס 350 גר'*8,30,14.9
2936,8,לשם,7290107936958,עד חצות אצבעות,30,12.5
2937,8,לשם,7290107951111,בפלות בטעם לימון,30,6.9
2938,8,לשם,7290108352702,שלישיית מגבונים בוב ספוג סופט,30,18.9
2939,8,לשם,7290108354447,מרכך כיף קוקוס,30,12.9
2940,8,לשם,7290108359787,ריצפז פרש הום בניחוח מרכך כביסה בייבי 2ליטר,30,22.9
2941,8,לשם,7290108509267,פסטה ברוטב גבינה ויליפוד,30,12.9
2942,8,לשם,7290108980677,סכין עגול משונן,30,6.9
2943,8,לשם,7290109354101,לחמית ללא גלוטן200 ג תנוח,30,10.9
2944,8,לשם,7290109354996,אסם פתי בר ללא גלוטן שוקו 12*200גרם,30,12.9
2945,8,לשם,7290110326333,גבינה פרוסות סקנדינבית,30,24.9
2946,8,לשם,7290110558420,אלפרו משקה שיבולת שועל בקירור 1 ל',30,17.9
2947,8,לשם,7290110573737,משקה יוגורט פרו חלבון תות ללס 225 גר,30,8.9
2948,8,לשם,7290111357596,סוכריות לעיסה בטעמי פירות 100 גר,30,10.9
2949,8,לשם,7290112349668,שוקולד ספלנדיד 90%,30,14.9
2950,8,לשם,7290112492999,מרק טעם עוף 400 גר,30,19.9
2951,8,לשם,7290112915382,חטיף חלבון דובאי 60 גרם,30,19.9
2952,8,לשם,7290112966780,טחינה בלאדי עם חציל קלוי(בזרנו),30,18.9
2953,8,לשם,7290116534879,"פינוק לגבר 3 ב-1 בתוספת מנטה 700 מ""ל",30,14.9
2954,8,לשם,7290116936369,"יופלה יוגורט בסגנון יווני עם תות 6%, 140 גרם",30,5.9
2956,8,לשם,7290119380824,"משקה קפה קר שיבולת שועל, 230 מ""ל",30,9.9
2957,8,לשם,7290121163637,מאסטר שף איטריות אודון להקפצה 200 גרם,30,8.9
2958,8,לשם,7290122782738,כרוב אדום 225 גר' צבר,30,11.9
2959,8,לשם,7509546688909,"קולגייט אדומה הגנה מקסימלית 100 מ""ל",30,12.9
2960,8,לשם,7509546688923,משחת שיניים אדומה קולגייט,30,12.9
2961,8,לשם,8000380007219,וופל לוקאר אגוז 175 גר' (קואופ ),30,15.9
2962,8,לשם,8710447320655,דאורדורנט 150 DOVE מ'ל מלפפונים,30,14.9
2963,8,לשם,8715700110141,מיונז היינץ 460 גר 1/8(גוילי),30,12.9
2964,8,לשם,8715700422381,מיונז רגיל 450 גר' (גוילי ),30,15.9
2965,8,לשם,14267,פסיפלורה,29,24.9
2966,8,לשם,693493222594,חלה מתוקה,29,15.9
2967,8,לשם,6934731200078,אטריות טריות דקות 200 גרם,29,5.9
2968,8,לשם,7290000063133,שקדי מרק 100 גר'*24 (אוסם ),29,6.9
